0,,,,,,,,,,52
146,,,,0,0,0,,,,
151,0.40222588,2.6719291,9.011775,,,,,,,
151,,,,0,0,0,,,,
156,,,,0,0,0,,,,
161,0.18195933,2.5570073,8.887277,,,,,,,
162,,,,0,0,0,,,,
163,,,,,,,29.4375,-20.3125,-42.8125,
166,,,,0,0,0,,,,
171,0.02873042,2.327164,8.772355,,,,,,,
171,,,,0,0,0,,,,
176,,,,-0.16831692,-0.23330003,0.001065297,,,,
181,0.11492168,2.1739352,9.14585,,,,,,,
181,,,,-0.14168449,-0.3078708,-0.15979454,,,,
182,,,,,,,39.125,-18.5625,-42.875,
186,,,,-0.1725781,-0.26952013,-0.16725162,,,,
191,0.16280572,2.0207062,9.385271,,,,,,,
191,,,,-0.18429637,-0.20347172,-0.16618632,,,,
196,,,,-0.19068815,-0.12996623,-0.14701098,,,,
201,0.21068975,1.8962077,9.471462,,,,,,,
202,,,,-0.19601464,-0.06178722,-0.117182665,,,,
203,,,,,,,48.6875,-17.3125,-42.1875,
206,,,,-0.19814523,-0.005326485,-0.07883197,,,,
211,0.23942018,1.9057846,9.414001,,,,,,,
211,,,,-0.20134112,0.03728539,-0.04793836,,,,
216,,,,-0.2056023,0.07137489,-0.031958908,,,,
221,0.23942018,2.0973208,9.174581,,,,,,,
222,,,,-0.204537,0.09587672,-0.029828314,,,,
223,,,,,,,43.5625,-18.0625,-42.125,
226,,,,-0.20240642,0.10972559,-0.03728539,,,,
231,0.21068975,2.183512,8.944737,,,,,,,
231,,,,-0.2066676,0.119313255,-0.05539544,,,,
236,,,,-0.2109288,0.12144385,-0.08202787,,,,
241,0.1340753,2.2218192,8.791509,,,,,,,
242,,,,-0.22051647,0.12357444,-0.1054644,,,,
243,,,,,,,48.1875,-17.4375,-41.875,
246,,,,-0.23010413,0.122509144,-0.12144385,,,,
251,-0.1340753,2.2122424,8.6574335,,,,,,,
251,,,,-0.23330003,0.12677033,-0.13103153,,,,
255,,,,-0.23649593,0.13209683,-0.13422741,,,,
261,-0.4213795,2.327164,8.571242,,,,,,,
262,,,,-0.23543063,0.1384886,-0.13316211,,,,
263,,,,,,,47.8125,-17.125,-41.4375,
266,,,,-0.22903883,0.13422741,-0.12677033,,,,
270,-0.6512229,2.4420857,8.485051,,,,,,,
271,,,,-0.21625528,0.1384886,-0.11185618,,,,
276,,,,-0.20027582,0.14168449,-0.09694202,,,,
281,-0.7565677,2.528277,8.341399,,,,,,,
282,,,,-0.18429637,0.13635801,-0.08309316,,,,
283,,,,,,,47.9375,-16.75,-41.4375,
286,,,,-0.16725162,0.13316211,-0.0692443,,,,
291,-0.81402856,2.6144683,8.389283,,,,,,,
292,,,,-0.15020686,0.11824796,-0.050068956,,,,
296,,,,-0.12996623,0.1022685,-0.02769772,,,,
301,-0.89064306,2.6623523,8.379706,,,,,,,
301,,,,-0.1043991,0.08628905,-0.004261188,,,,
302,,,,,,,45.8125,-17.0625,-41.75,
305,,,,-0.07137489,0.068179004,0.017044751,,,,
311,-0.82360536,2.681506,8.42759,,,,,,,
311,,,,-0.03728539,0.06604841,0.03089361,,,,
316,,,,-0.012783563,0.068179004,0.03835069,,,,
321,-0.62249243,2.633622,8.7532015,,,,,,,
322,,,,-0.007457078,0.068179004,0.039415985,,,,
323,,,,,,,48.0625,-16.5,-41.625,
325,,,,-0.02450183,0.046873067,0.029828314,,,,
331,-0.5554548,2.4612393,9.232041,,,,,,,
332,,,,-0.063917816,0.017044751,0.015979454,,,,
336,,,,-0.117182665,-0.02130594,0.003195891,,,,
343,-0.5554548,2.4516625,10.295067,,,,,,,
343,,,,,,,47.875,-16.5,-41.5,
344,,,,-0.1747087,-0.070309594,-0.017044751,,,,
346,,,,-0.22690825,-0.120378554,-0.043677174,,,,
351,-0.7661445,2.4133554,11.808203,,,,,,,
351,,,,-0.27271602,-0.15766394,-0.063917816,,,,
355,,,,-0.29295665,-0.20240642,-0.07563608,,,,
361,-1.0151415,2.2888567,13.024457,,,,,,,
362,,,,-0.2823037,-0.22584295,-0.06285252,,,,
363,,,,,,,47.875,-16.3125,-41.4375,
366,,,,-0.22477765,-0.22051647,-0.015979454,,,,
371,-1.1683705,1.9536686,14.077906,,,,,,,
371,,,,-0.117182665,-0.20240642,0.05539544,,,,
376,,,,0.034089502,-0.17151281,0.12783563,,,,
381,-1.0726024,1.685518,14.164097,,,,,,,
382,,,,0.21732058,-0.089484945,0.19175345,,,,
382,,,,,,,48,-16.0625,-41.4375,
386,,,,0.40481284,0.03728539,0.25247538,,,,
391,-0.9672575,1.8770541,13.321339,,,,,,,
391,,,,0.5731298,0.204537,0.31319728,,,,
396,,,,0.6881818,0.36326626,0.36965802,,,,
401,-0.93852705,2.231396,12.401965,,,,,,,
402,,,,0.74890375,0.46873066,0.4239882,,,,
403,,,,,,,47.9375,-15.9375,-41.4375,
406,,,,0.74357724,0.506016,0.46553475,,,,
411,-0.7086837,2.4708161,11.415554,,,,,,,
411,,,,0.692443,0.4847101,0.47938362,,,,
416,,,,0.6125457,0.43464115,0.46660006,,,,
422,-0.076614454,2.384625,10.601525,,,,,,,
423,,,,,,,48,-16.1875,-41.5,
424,,,,0.5198649,0.3824416,0.43570644,,,,
426,,,,0.4154658,0.31745848,0.39096397,,,,
433,0.38307226,2.1164744,10.180145,,,,,,,
434,,,,0.30254433,0.23116943,0.33237264,,,,
436,,,,0.18003519,0.13635801,0.25780186,,,,
441,0.5267244,2.030283,10.103531,,,,,,,
442,,,,0.046873067,0.025567126,0.17896989,,,,
443,,,,,,,47.875,-16.1875,-41.5,
446,,,,-0.08628905,-0.088419646,0.094811425,,,,
447,,,,,,,,,,61
451,0.35434186,1.8962077,10.295067,,,,,,,
451,,,,-0.21732058,-0.19281875,0.007457078,,,,
456,,,,-0.3419603,-0.28869548,-0.07989727,,,,
461,0.095768064,1.5897499,10.745177,,,,,,,
462,,,,-0.46340418,-0.36646214,-0.15979454,,,,
463,,,,,,,47.75,-16.5,-41.6875,
466,,,,-0.57526034,-0.41226992,-0.22584295,,,,
471,-0.038307227,1.1971009,11.099519,,,,,,,
471,,,,-0.6785942,-0.419727,-0.28123838,,,,
479,,,,-0.771275,-0.41013932,-0.31319728,,,,
482,-0.22984336,0.9864111,11.358093,,,,,,,
482,,,,,,,47.75,-16.6875,-41.6875,
483,,,,-0.84158456,-0.380311,-0.32278496,,,,
486,,,,-0.88952297,-0.33130735,-0.31958908,,,,
491,-0.39264908,1.0726024,11.147403,,,,,,,
491,,,,-0.9097636,-0.26206306,-0.3185238,,,,
497,,,,-0.9055024,-0.18855755,-0.3185238,,,,
502,-0.51714754,1.2066777,10.658986,,,,,,,
502,,,,,,,47.75,-16.8125,-41.6875,
503,,,,-0.88419646,-0.12463974,-0.32811147,,,,
506,,,,-0.8426499,-0.07244019,-0.33343795,,,,
514,-0.6512229,1.436521,9.969456,,,,,,,
515,,,,-0.7840586,-0.03835069,-0.3419603,,,,
516,,,,-0.71161836,-0.023436533,-0.3526133,,,,
521,-0.7182605,1.5227122,8.973468,,,,,,,
522,,,,-0.6231987,-0.019175345,-0.36220095,,,,
523,,,,,,,47.4375,-16.625,-41.6875,
526,,,,-0.5305179,-0.028763017,-0.37391922,,,,
531,-0.78529817,1.5131354,8.111555,,,,,,,
531,,,,-0.43677175,-0.039415985,-0.36859274,,,,
536,,,,-0.34302562,-0.04900366,-0.36326626,,,,
541,-0.78529817,1.532289,7.1155677,,,,,,,
542,,,,-0.25886714,-0.06178722,-0.35367858,,,,
543,,,,,,,47.1875,-16.4375,-41.625,
546,,,,-0.18962285,-0.068179004,-0.3472868,,,,
551,-0.7565677,1.6472107,6.2345014,,,,,,,
551,,,,-0.13529271,-0.064983115,-0.3451562,,,,
556,,,,-0.1043991,-0.04793836,-0.3440909,,,,
562,-0.5363012,1.6567876,5.602432,,,,,,,
562,,,,,,,46.9375,-15.9375,-41.625,
563,,,,-0.09694202,-0.023436533,-0.35367858,,,,
566,,,,-0.10866029,0.008522376,-0.37391922,,,,
571,-0.22026655,1.5993267,5.142745,,,,,,,
571,,,,-0.14168449,0.034089502,-0.4133352,,,,
576,,,,-0.18962285,0.058591332,-0.46020827,,,,
582,-0.29688102,1.6663644,5.056554,,,,,,,
582,,,,-0.23649593,0.068179004,-0.5156037,,,,
583,,,,,,,46.625,-15.5625,-41.6875,
586,,,,-0.2769772,0.068179004,-0.5656727,,,,
591,-0.36391866,1.5897499,5.267244,,,,,,,
591,,,,-0.30147904,0.060721926,-0.61787224,,,,
596,,,,-0.29615256,0.04261188,-0.6604841,,,,
601,-0.47884035,1.4173675,5.813122,,,,,,,
602,,,,-0.25354066,0.017044751,-0.67539823,,,,
603,,,,,,,46.3125,-15.125,-41.5625,
606,,,,-0.175774,-0.02450183,-0.66794115,,,,
611,-0.45968673,1.1204864,6.244078,,,,,,,
611,,,,-0.054330144,-0.068179004,-0.6253293,,,,
616,,,,0.1043991,-0.12463974,-0.5571503,,,,
621,-0.33518824,0.8331822,6.3685765,,,,,,,
622,,,,0.29402196,-0.16938221,-0.4836448,,,,
623,,,,,,,46.0625,-14.3125,-41.25,
626,,,,0.4953631,-0.19068815,-0.4175964,,,,
631,-0.009576807,0.6703765,6.6846113,,,,,,,
631,,,,0.6828553,-0.18429637,-0.37391922,,,,
636,,,,0.8277357,-0.1747087,-0.3504827,,,,
641,0.46926352,0.5746084,7.5561004,,,,,,,
642,,,,0.9001759,-0.18429637,-0.35687447,,,,
643,,,,,,,45.625,-13.875,-41,
646,,,,0.8991106,-0.19601464,-0.37604982,,,,
651,0.9672575,0.80445176,9.136273,,,,,,,
652,,,,0.83732337,-0.19601464,-0.40374753,,,,
656,,,,0.7286631,-0.15766394,-0.44103295,,,,
662,1.1587936,0.9576807,10.5919485,,,,,,,
662,,,,0.60082746,-0.07883197,-0.4825795,,,,
663,,,,,,,45.1875,-13.5,-40.8125,
667,,,,0.48044893,0.028763017,-0.5187996,,,,
671,1.2545617,1.0726024,11.616667,,,,,,,
672,,,,0.39096397,0.17151281,-0.53371376,,,,
676,,,,0.351548,0.33024204,-0.5187996,,,,
681,1.2641385,1.043872,11.84651,,,,,,,
682,,,,0.36646214,0.4857754,-0.47512242,,,,
683,,,,,,,45,-13.375,-40.8125,
686,,,,0.43464115,0.6157416,-0.4133352,,,,
691,1.2258313,1.0630256,11.137826,,,,,,,
692,,,,0.5262567,0.7052266,-0.33663383,,,,
697,,,,0.6168069,0.7382508,-0.26312834,,,,
702,1.091756,1.5705963,10.448297,,,,,,,
704,,,,,,,44.8125,-13.25,-40.8125,
706,,,,0.674333,0.6658106,-0.17151281,,,,
707,,,,0.68072474,0.6658106,-0.17151281,,,,
711,0.7086837,2.2026656,10.007763,,,,,,,
713,,,,0.6402435,0.58484805,-0.15233746,,,,
716,,,,0.5592809,0.46873066,-0.16938221,,,,
722,0.22984336,2.7964275,9.988609,,,,,,,
723,,,,,,,44.75,-13.3125,-40.75,
723,,,,0.44103295,0.312132,-0.21518998,,,,
726,,,,0.29189137,0.12996623,-0.28549957,,,,
731,-0.33518824,3.1316159,10.400413,,,,,,,
732,,,,0.13209683,-0.063917816,-0.36113566,,,,
736,,,,-0.022371236,-0.23436533,-0.42718408,,,,
741,-0.34476504,3.3039982,10.754754,,,,,,,
742,,,,-0.15233746,-0.3856375,-0.47192654,,,,
743,,,,,,,44.5625,-13.3125,-40.625,
747,,,,-0.25673655,-0.50708133,-0.50388545,,,,
751,0.22026655,2.825158,11.281479,,,,,,,
752,,,,-0.351548,-0.61041516,-0.54330146,,,,
756,,,,-0.46553475,-0.72333664,-0.6114804,,,,
761,0.58418524,2.1547816,12.220005,,,,,,,
762,,,,-0.6274599,-0.8522375,-0.6956389,,,,
763,,,,,,,44.3125,-13.5,-40.875,
768,,,,-0.84584576,-0.9822038,-0.78192794,,,,
771,0.31603462,1.8770541,13.40753,,,,,,,
772,,,,-1.0812764,-1.0951252,-0.83732337,,,,
776,,,,-1.2698339,-1.162239,-0.8639558,,,,
781,0.39264908,1.6759412,14.164097,,,,,,,
782,,,,-1.374233,-1.1707613,-0.8479764,,,,
783,,,,,,,44.4375,-13.75,-40.9375,
786,,,,-1.3816901,-1.1206924,-0.8064298,,,,
791,0.78529817,1.2066777,14.030022,,,,,,,
791,,,,-1.298597,-1.0269462,-0.7552955,,,,
796,,,,-1.1579778,-0.88845766,-0.6967042,,,,
802,0.91937345,0.93852705,13.110648,,,,,,,
802,,,,-0.98859555,-0.721206,-0.63811284,,,,
804,,,,,,,44.1875,-13.5,-41.125,
809,,,,-0.81601745,-0.53797495,-0.5869786,,,,
811,0.61291564,1.1875241,11.444284,,,,,,,
812,,,,-0.6626147,-0.351548,-0.53371376,,,,
816,,,,-0.5401055,-0.18855755,-0.47725302,,,,
821,0.02873042,1.6184803,9.634268,,,,,,,
822,,,,-0.44849002,-0.07563608,-0.419727,,,,
823,,,,,,,43.8125,-13.125,-41.375,
826,,,,-0.38670278,-0.019175345,-0.36752746,,,,
831,-0.2873042,1.8962077,7.785944,,,,,,,
832,,,,-0.36326626,0.002130594,-0.32917675,,,,
836,,,,-0.36433154,-0.004261188,-0.29615256,,,,
841,-0.49799395,2.2888567,6.339846,,,,,,,
841,,,,-0.39309457,-0.04793836,-0.26845482,,,,
842,,,,,,,43.4375,-12.75,-41.5625,
846,,,,-0.43144527,-0.12463974,-0.2428877,,,,
851,-0.6607997,2.7006595,5.602432,,,,,,,
851,,,,-0.46873066,-0.22477765,-0.21412468,,,,
856,,,,-0.49642837,-0.33130735,-0.18749227,,,,
861,-0.7278373,2.9783869,5.717354,,,,,,,
862,,,,-0.50814664,-0.43783703,-0.15766394,,,,
863,,,,,,,42.75,-12.5,-41.8125,
866,,,,-0.49855897,-0.52519137,-0.13635801,,,,
871,-0.62249243,2.9783869,6.3589997,,,,,,,
