0,,,,,,,,,,93
411,,,,0,0,0,,,,
416,-0.06703765,1.3215994,9.241618,,,,,,,
417,,,,0,0,0,,,,
417,,,,,,,32.375,-46.1875,-42.125,
421,,,,0,0,0,,,,
426,-0.06703765,1.4077905,9.088389,,,,,,,
426,,,,0,0,0,,,,
431,,,,0,0,0,,,,
436,-0.02873042,1.5993267,8.944737,,,,,,,
436,,,,0,0,0,,,,
437,,,,,,,36.125,-32.5,-41.75,
441,,,,-0.04793836,0.015979454,0.09374613,,,,
446,-0.038307227,1.5993267,9.11712,,,,,,,
447,,,,-0.2418224,-0.004261188,-0.002130594,,,,
451,,,,-0.25780186,-0.009587673,-0.017044751,,,,
456,0.02873042,1.5227122,9.289502,,,,,,,
457,,,,-0.2759119,-0.008522376,-0.033024207,,,,
457,,,,,,,40.1875,-18.375,-40.5625,
461,,,,-0.28976077,0.002130594,-0.045807768,,,,
466,0,1.4269443,9.528923,,,,,,,
466,,,,-0.30467492,0.014914157,-0.058591332,,,,
471,,,,-0.3163932,0.025567126,-0.06178722,,,,
476,-0.16280572,1.388637,9.825804,,,,,,,
477,,,,-0.31745848,0.035154797,-0.059656627,,,,
478,,,,,,,38.25,-24.875,-40.8125,
480,,,,-0.30467492,0.04154658,-0.053264845,,,,
487,-0.31603462,1.340753,9.988609,,,,,,,
488,,,,-0.2748466,0.05219955,-0.039415985,,,,
491,,,,-0.23223473,0.057526033,-0.018110048,,,,
497,-0.36391866,1.2354081,9.854534,,,,,,,
498,,,,-0.18749227,0.053264845,0.014914157,,,,
499,,,,,,,39.9375,-17.75,-40.0625,
501,,,,-0.15233746,0.045807768,0.050068956,,,,
505,-0.39264908,1.340753,9.797073,,,,,,,
506,,,,-0.12783563,0.033024207,0.08628905,,,,
510,,,,-0.113986775,0.026632423,0.116117366,,,,
516,-0.24899697,1.5897499,9.682152,,,,,,,
516,,,,-0.11079088,0.026632423,0.1384886,,,,
517,,,,,,,39.5,-17.3125,-39.6875,
521,,,,-0.120378554,0.026632423,0.14701098,,,,
525,-0.11492168,1.7908629,9.576807,,,,,,,
526,,,,-0.13316211,0.033024207,0.14381509,,,,
531,,,,-0.15659864,0.036220096,0.13209683,,,,
536,-0.11492168,1.9440918,9.720459,,,,,,,
536,,,,-0.17683929,0.035154797,0.11185618,,,,
537,,,,,,,39.1875,-16.9375,-39.8125,
540,,,,-0.18855755,0.028763017,0.09694202,,,,
546,-0.17238252,1.9249382,9.844957,,,,,,,
546,,,,-0.18216577,0.026632423,0.07989727,,,,
551,,,,-0.16512102,0.02130594,0.067113705,,,,
556,-0.22026655,1.8483237,9.883265,,,,,,,
556,,,,-0.14488038,0.01065297,0.05646074,,,,
557,,,,,,,38.5625,-20.875,-40.4375,
561,,,,-0.12677033,-0.004261188,0.04793836,,,,
566,-0.41180268,1.9153614,10.007763,,,,,,,
566,,,,-0.11292148,-0.02130594,0.044742472,,,,
570,,,,-0.10120321,-0.028763017,0.04261188,,,,
576,-0.45010993,1.7429788,10.199299,,,,,,,
576,,,,-0.094811425,-0.017044751,0.039415985,,,,
